Resource,Zone,THERM,MUST_RUN,STOR,FLEX,HYDRO,VRE,LDS,Num_VRE_Bins,New_Build,Previous,Existing_Cap_MW,Existing_Cap_MWh,Existing_Charge_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Max_Charge_Cap_MW,Min_Cap_MW,Min_Cap_MWh,Min_Charge_Cap_MW,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Fixed_OM_Cost_Charge_per_MWyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Heat_Rate_MMBTU_per_MWh,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Hydro_Energy_to_Power_Ratio,Min_Power,Self_Disch,Eff_Up,Eff_Down,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Resource_Type,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,CapRes_11,CapRes_12,CapRes_13,CapRes_14,CapRes_15,CapRes_16,CapRes_17,CapRes_18,CapRes_19,CapRes_20,CapRes_21,CapRes_22,CapRes_23,CapRes_24,CapRes_25,CapRes_26,CapRes_27,CapRes_28,CapRes_29,CapRes_30,CapRes_31,CapRes_32,CapRes_33,CapRes_34,CapRes_35,CapRes_36,CapRes_37,CapRes_38,CapRes_39,CapRes_40,CapRes_41,CapRes_42,CapRes_43,CapRes_44,CapRes_45,CapRes_46,CapRes_47,CapRes_48,CapRes_49,CapRes_50,CapRes_51,CapRes_52,CapRes_53,CapRes_54,CapRes_55,CapRes_56,CapRes_57,CapRes_58,CapRes_59,CapRes_60,CapRes_61,CapRes_62,CapRes_63,CapRes_64,region,cluster,VRE_Inv_Cost_per_Mwyr_withoutInterconnect,CCS_Rate,MGA,Production_Tax_Credit_Dollars_MWh,Investment_Tax_Credit_Percentage,Captured_CO2_Incentive_PerMetricTon,Transmission Region,interconnect_annuity,Regional Cost Multiplier_InvCost,OFFSHORE_WIND,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,ESR_17,ESR_18,ESR_19,ESR_20,ESR_21,ESR_22,ESR_23,ESR_24
ERC_WEST_natural_gas_fired_combustion_turbine_2,2,1,0,0,0,0,0,0,0,0,336,336,0,0,0,-1,-1,0,-1,0,0,0,0,9701,0,0,5.28,0,10.8,west_south_central_naturalgas,168,117.941,3.5,1,1,3.78,3.78,0,0.446,0,1,1,0,0,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ERC_WEST,2,,0,1,0,0,0,Texas,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERC_WEST_natural_gas_steam_turbine_1,2,1,0,0,0,0,0,0,0,0,624,624,0,0,0,-1,-1,0,-1,0,0,0,0,31200,0,0,1.06,0,11.98,west_south_central_naturalgas,312,99,13.7,24,24,0.57,0.57,0,0.115,0,1,1,0,0,0.095,0.19,0,0,Natural Gas Steam Turbine,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ERC_WEST,1,,0,1,0,0,0,Texas,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERC_WEST_onshore_wind_turbine_1,2,0,0,0,0,0,1,0,1,0,21135,21135,0,0,0,-1,-1,0,-1,0,0,0,0,43000,0,0,0,0,10.34,None,182.2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Onshore Wind Turbine,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ERC_WEST,1,,0,1,0,0,0,Texas,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ERC_WEST_solar_photovoltaic_1,2,0,0,0,0,0,1,0,1,0,8856.6,8856.6,0,0,0,-1,-1,0,-1,0,0,0,0,22623,0,0,0,0,10.34,None,164.01,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Solar Photovoltaic,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ERC_WEST,1,,0,1,0,0,0,Texas,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FRCC_batteries_1,4,0,0,1,0,0,0,0,0,0,542.6,542.6,1117.1,0,0,-1,-1,0,-1,0,0,0,0,6235,0,0,0,0,10.34,None,45.22,0,0,0,0,1,1,0,0,0,0.92,0.92,1,10,0,0,0,0,Batteries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRCC,1,,0,1,0,0.162,0,Florida,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRCC_conventional_hydroelectric_1,4,0,0,0,0,1,0,0,0,-1,43.5,43.5,0,0,0,-1,-1,0,-1,0,0,0,0,47048,0,0,0,0,10.34,None,14.5,0,0,0,0,0.5,0.5,1,0.2189,0,1,1,0,0,0,0,0,0,Conventional Hydroelectric,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRCC,1,,0,1,0,0.162,0,Florida,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRCC_conventional_steam_coal_1,4,1,0,0,0,0,0,0,0,0,4867,4867,0,0,0,-1,-1,0,-1,0,0,0,0,64514,0,0,8,0,10.75,south_atlantic_coal,486.7,140,16.5,24,24,0.57,0.57,0,0.384,0,1,1,0,0,0.095,0.19,0,0,Conventional Steam Coal,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRCC,1,,0,1,0,0,0,Florida,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRCC_natural_gas_fired_combined_cycle_1,4,1,0,0,0,0,0,0,0,0,31039.8,31039.8,0,0,0,-1,-1,0,-1,0,0,0,0,12332,0,0,3.56,0,7.16,south_atlantic_naturalgas,838.91,90.959,2,6,6,0.64,0.64,0,0.479,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRCC,1,,0,1,0,0,0,Florida,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRCC_natural_gas_fired_combined_cycle_2,4,1,0,0,0,0,0,0,0,0,2642.7,2642.7,0,0,0,-1,-1,0,-1,0,0,0,0,16492,0,0,4.55,0,7.96,south_atlantic_naturalgas,203.28,90.959,2,6,6,0.64,0.64,0,0.475,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRCC,2,,0,1,0,0,0,Florida,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRCC_natural_gas_fired_combined_cycle_3,4,1,0,0,0,0,0,0,0,0,158,158,0,0,0,-1,-1,0,-1,0,0,0,0,16492,0,0,4.55,0,16.49,south_atlantic_naturalgas,79,90.959,2,6,6,0.64,0.64,0,0.38,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRCC,3,,0,1,0,0,0,Florida,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRCC_natural_gas_fired_combined_cycle_4,4,1,0,0,0,0,0,0,0,0,3699.2,3699.2,0,0,0,-1,-1,0,-1,0,0,0,0,9787,0,0,3.61,0,7.12,south_atlantic_naturalgas,462.4,90.959,2,6,6,0.64,0.64,0,0.422,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRCC,4,,0,1,0,0,0,Florida,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRCC_natural_gas_fired_combustion_turbine_1,4,1,0,0,0,0,0,0,0,0,8915.8,8915.8,0,0,0,-1,-1,0,-1,0,0,0,0,9974,0,0,5.28,0,11.83,south_atlantic_naturalgas,131.12,117.941,3.5,1,1,3.78,3.78,0,0.409,0,1,1,0,0,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRCC,1,,0,1,0,0,0,Florida,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRCC_natural_gas_fired_combustion_turbine_2,4,1,0,0,0,0,0,0,0,0,312.9,312.9,0,0,0,-1,-1,0,-1,0,0,0,0,13945,0,0,5.28,0,11.2,south_atlantic_naturalgas,17.38,117.941,3.5,1,1,3.78,3.78,0,0.33,0,1,1,0,0,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRCC,2,,0,1,0,0,0,Florida,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRCC_natural_gas_steam_turbine_1,4,1,0,0,0,0,0,0,0,0,4631.5,4631.5,0,0,0,-1,-1,0,-1,0,0,0,0,29146,0,0,1.06,0,14.63,south_atlantic_naturalgas,356.27,99,13.7,24,24,0.57,0.57,0,0.154,0,1,1,0,0,0.095,0.19,0,0,Natural Gas Steam Turbine,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRCC,1,,0,1,0,0,0,Florida,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRCC_nuclear_1,4,1,0,0,0,0,0,0,0,-1,3737,3737,0,0,0,-1,-1,0,-1,0,0,0,0,193275,0,0,2.84,0,10.45,south_atlantic_uranium,934.25,1000,0,24,24,0.25,0.25,0,0.5,0,1,1,0,0,0.041666667,0.083333333,0,0,Nuclear,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRCC,1,,0,1,0,0,0,Florida,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRCC_solar_photovoltaic_1,4,0,0,0,0,0,1,0,1,0,9448,9448,0,0,0,-1,-1,0,-1,0,0,0,0,22623,0,0,0,0,10.34,None,56.58,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Solar Photovoltaic,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRCC,1,,0,1,0,0,0,Florida,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AMSO_batteries_1,15,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0,0,-1,-1,0,-1,0,0,0,0,6235,0,0,0,0,10.34,None,0.5,0,0,0,0,1,1,0,0,0,0.92,0.92,1,10,0,0,0,0,Batteries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AMSO,1,,0,1,0,0.162,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AMSO_natural_gas_fired_combined_cycle_2,15,1,0,0,0,0,0,0,0,0,957.3,957.3,0,0,0,-1,-1,0,-1,0,0,0,0,9787,0,0,3.61,0,7.13,west_south_central_naturalgas,957.3,90.959,2,6,6,0.64,0.64,0,0.088,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AMSO,2,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AMSO_natural_gas_fired_combined_cycle_4,15,1,0,0,0,0,0,0,0,0,865.8,865.8,0,0,0,-1,-1,0,-1,0,0,0,0,9787,0,0,3.61,0,7.46,west_south_central_naturalgas,865.8,90.959,2,6,6,0.64,0.64,0,0.295,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AMSO,4,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AMSO_natural_gas_fired_combined_cycle_1,15,1,0,0,0,0,0,0,0,0,933,933,0,0,0,-1,-1,0,-1,0,0,0,0,12332,0,0,3.56,0,11.87,west_south_central_naturalgas,933,90.959,2,6,6,0.64,0.64,0,0.33,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AMSO,1,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AMSO_natural_gas_fired_combined_cycle_3,15,1,0,0,0,0,0,0,0,0,1000,1000,0,0,0,-1,-1,0,-1,0,0,0,0,12332,0,0,3.56,0,6.91,west_south_central_naturalgas,1000,90.959,2,6,6,0.64,0.64,0,0,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AMSO,3,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AMSO_natural_gas_fired_combustion_turbine_1,15,1,0,0,0,0,0,0,0,0,194.2,194.2,0,0,0,-1,-1,0,-1,0,0,0,0,12288,0,0,5.28,0,9.66,west_south_central_naturalgas,24.28,117.941,3.5,1,1,3.78,3.78,0,0.3,0,1,1,0,0,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AMSO,1,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AMSO_natural_gas_fired_combustion_turbine_2,15,1,0,0,0,0,0,0,0,0,669.6,669.6,0,0,0,-1,-1,0,-1,0,0,0,0,10411,0,0,5.28,0,11.86,west_south_central_naturalgas,133.92,117.941,3.5,1,1,3.78,3.78,0,0.559,0,1,1,0,0,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AMSO,2,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AMSO_natural_gas_steam_turbine_1,15,1,0,0,0,0,0,0,0,0,3401.2,3401.2,0,0,0,-1,-1,0,-1,0,0,0,0,29934,0,0,1.06,0,10.76,west_south_central_naturalgas,200.07,99,13.7,24,24,0.57,0.57,0,0.243,0,1,1,0,0,0.095,0.19,0,0,Natural Gas Steam Turbine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AMSO,1,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AMSO_nuclear_1,15,1,0,0,0,0,0,0,0,-1,1177,1177,0,0,0,-1,-1,0,-1,0,0,0,0,275171,0,0,2.84,0,10.45,west_south_central_uranium,1177,1000,0,24,24,0.25,0.25,0,0.5,0,1,1,0,0,0.041666667,0.083333333,0,0,Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AMSO,1,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AMSO_solar_photovoltaic_1,15,0,0,0,0,0,1,0,1,0,94.5,94.5,0,0,0,-1,-1,0,-1,0,0,0,0,22623,0,0,0,0,10.34,None,15.75,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Solar Photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AMSO,1,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AR_batteries_1,16,0,0,1,0,0,0,0,0,0,10,10,30,0,0,-1,-1,0,-1,0,0,0,0,6235,0,0,0,0,10.34,None,10,0,0,0,0,1,1,0,0,0,0.92,0.92,1,10,0,0,0,0,Batteries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AR,1,,0,1,0,0.162,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AR_conventional_hydroelectric_1,16,0,0,0,0,1,0,0,0,-1,214.1,214.1,0,0,0,-1,-1,0,-1,0,0,0,0,47048,0,0,0,0,10.34,None,23.79,0,0,0,0,0.5,0.5,1,0.0689,0,1,1,0,0,0,0,0,0,Conventional Hydroelectric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AR,1,,0,1,0,0.162,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AR_conventional_steam_coal_1,16,1,0,0,0,0,0,0,0,0,3984.1,3984.1,0,0,0,-1,-1,0,-1,0,0,0,0,58480,0,0,8,0,11.31,west_south_central_coal,796.82,140,16.5,24,24,0.57,0.57,0,0.282,0,1,1,0,0,0.095,0.19,0,0,Conventional Steam Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AR,1,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AR_natural_gas_fired_combined_cycle_1,16,1,0,0,0,0,0,0,0,0,2428,2428,0,0,0,-1,-1,0,-1,0,0,0,0,12332,0,0,3.56,0,7.34,west_south_central_naturalgas,607,90.959,2,6,6,0.64,0.64,0,0.527,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AR,1,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AR_natural_gas_fired_combined_cycle_2,16,1,0,0,0,0,0,0,0,0,232,232,0,0,0,-1,-1,0,-1,0,0,0,0,16492,0,0,4.55,0,10.58,west_south_central_naturalgas,232,90.959,2,6,6,0.64,0.64,0,0.483,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AR,2,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AR_natural_gas_fired_combined_cycle_3,16,1,0,0,0,0,0,0,0,0,1416.1,1416.1,0,0,0,-1,-1,0,-1,0,0,0,0,9787,0,0,3.61,0,7.25,west_south_central_naturalgas,708.05,90.959,2,6,6,0.64,0.64,0,0.397,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AR,3,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AR_natural_gas_fired_combined_cycle_4,16,1,0,0,0,0,0,0,0,0,548,548,0,0,0,-1,-1,0,-1,0,0,0,0,9787,0,0,3.61,0,8.72,west_south_central_naturalgas,548,90.959,2,6,6,0.64,0.64,0,0.474,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AR,4,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_AR_natural_gas_fired_combustion_turbine_1,16,1,0,0,0,0,0,0,0,0,192,192,0,0,0,-1,-1,0,-1,0,0,0,0,11464,0,0,5.28,0,13.44,west_south_central_naturalgas,38.4,117.941,3.5,1,1,3.78,3.78,0,0.339,0,1,1,0,0,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIS_AR,1,,0,1,0,0,0,Midwest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
