Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26,Load_MW_z27,Load_MW_z28,Load_MW_z29,Load_MW_z30,Load_MW_z31,Load_MW_z32,Load_MW_z33,Load_MW_z34,Load_MW_z35,Load_MW_z36,Load_MW_z37,Load_MW_z38,Load_MW_z39,Load_MW_z40,Load_MW_z41,Load_MW_z42,Load_MW_z43,Load_MW_z44,Load_MW_z45,Load_MW_z46,Load_MW_z47,Load_MW_z48,Load_MW_z49,Load_MW_z50,Load_MW_z51,Load_MW_z52,Load_MW_z53,Load_MW_z54,Load_MW_z55,Load_MW_z56,Load_MW_z57,Load_MW_z58,Load_MW_z59,Load_MW_z60,Load_MW_z61,Load_MW_z62,Load_MW_z63,Load_MW_z64
,,,,,,,,449,86352,3837,921,44915,2931,6111,15512,4051,6151,18073,8880,11873,14818,5735,7913,6408,5661,9503,4602,12512,1808,2699,1670,2956,9111,2790,1799,1362,308,6292,25189,10673,29188,8753,22470,14066,20204,3062,39494,7383,1466,31780,46650,6715,15903,23185,3021,2714,13857,10411,3456,10905,2241,1956,3778,1772,4777,5872,20889,9862,3313,15457,7517,205
,,,,,,,,450,86373,3838,965,43689,2899,6170,15398,4047,6155,17956,8883,11846,14944,5739,7929,6410,5565,9523,4586,12449,1818,2679,1658,2934,9123,2794,1786,1352,306,6233,24928,10748,29014,8723,22658,14025,20249,3033,38171,7219,1467,31147,45439,6767,15991,23140,3031,2676,14361,10796,3584,11308,2245,2027,3892,1863,5024,5941,21094,9808,3361,15834,7569,213
,,,,,,,,451,85153,3784,976,42388,2836,6090,15011,3958,6026,17445,8697,11596,14737,5666,7859,6350,5437,9439,4514,12256,1810,2606,1613,2854,8897,2725,1737,1315,297,6103,24363,10412,28222,8497,22353,13692,19642,2970,36618,6897,1436,29876,43859,6728,15804,22928,2996,2603,14736,11088,3681,11614,2240,2080,3957,1939,5228,5959,21206,9697,3375,16016,7493,219
,,,,,,,,452,81827,3636,889,40869,2733,5849,14412,3804,5781,16642,8339,11092,14276,5455,7611,6138,5240,9141,4376,11915,1771,2537,1570,2778,8651,2649,1691,1280,289,5888,23669,9938,27118,8172,21488,13137,18717,2865,35149,6617,1377,28411,42262,6556,15240,22210,2887,2524,14901,11223,3726,11756,2227,2103,4004,1968,5307,5918,21410,9584,3432,15949,7234,221
,,,,,,,,453,78572,3492,790,38563,2616,5592,14022,3629,5497,16306,7978,10826,13934,5249,7370,5941,5096,8852,4262,11664,1740,2507,1552,2746,8552,2619,1671,1265,286,5820,23589,9666,26038,7992,20557,12616,18185,2832,32933,6154,1317,27601,41050,6436,14626,21509,2768,2404,14702,11090,3682,11616,2201,2075,3993,1941,5238,5792,21295,9261,3396,15490,6927,219
,,,,,,,,454,75354,3349,711,35064,2469,5409,13371,3422,5176,15431,7597,10252,13436,5047,7140,5749,4851,8576,4253,11731,1766,2467,1527,2702,8403,2573,1644,1245,281,5692,22979,9348,25190,7805,19898,12393,17414,2770,30098,5637,1255,25934,38159,6297,14083,20851,2672,2269,14296,10787,3581,11298,2177,2018,3891,1871,5054,5579,20833,9049,3324,15004,6764,213
,,,,,,,,455,69683,3097,636,31788,2194,5103,12367,3109,4699,14088,6938,9343,12259,4691,6731,5399,4544,8084,4059,11219,1684,2319,1436,2540,7839,2401,1546,1170,265,5253,21315,8563,23254,7201,18791,11465,15974,2556,27329,5138,1146,23894,35009,6012,12952,19578,2490,2043,13703,10335,3431,10825,2124,1934,3751,1814,4903,5430,20402,9281,3285,14706,6382,204
,,,,,,,,456,63848,2837,566,29168,1962,4665,11420,2815,4249,12935,6297,8554,11129,4314,6253,5010,4212,7510,3694,10190,1546,2141,1325,2345,7158,2192,1427,1080,244,4796,19471,7774,21191,6559,17201,10402,14424,2334,25432,4724,1040,21878,32011,5576,11840,18164,2285,1786,13568,10234,3397,10719,2034,1915,3613,1798,4861,5127,20053,9098,3163,13896,5869,202
,,,,,,,,457,58683,2608,484,27194,1838,4251,10681,2597,3918,12061,5787,7960,10290,3984,5846,4688,3943,7021,3315,9170,1408,1984,1228,2173,6551,2006,1323,1001,226,4407,17814,7094,19564,6026,15691,9549,13191,2144,24013,4417,956,20417,29794,5211,10956,17003,2098,1681,12976,9784,3248,10248,1940,1831,3366,1730,4680,4704,19175,8499,3049,12825,5379,193
,,,,,,,,458,54918,2440,457,25993,1739,3939,10174,2447,3690,11498,5415,7561,9670,3738,5520,4426,3729,6629,3029,8428,1311,1876,1161,2055,6115,1873,1251,947,214,4153,16677,6591,18328,5654,14557,8884,12304,2021,23011,4184,894,19336,28154,4918,10305,16063,1963,1610,11858,8929,2964,9352,1830,1674,3063,1616,4370,4337,17671,8124,2948,11709,5029,176
,,,,,,,,459,52092,2315,441,25335,1673,3713,9875,2335,3519,11154,5141,7316,9259,3558,5300,4241,3591,6366,2849,7969,1250,1800,1114,1972,5820,1782,1200,908,205,3998,15968,6332,17624,5440,13739,8510,11704,1946,22713,4054,849,18650,27099,4700,9776,15382,1861,1544,10784,8105,2691,8490,1747,1522,2842,1494,4037,4053,16336,7863,2851,10924,4769,160
,,,,,,,,460,50221,2232,431,25579,1672,3557,9749,2292,3452,11092,4981,7253,9055,3436,5137,4106,3508,6170,2742,7689,1213,1753,1085,1920,5642,1728,1168,884,200,3905,15577,6158,17271,5311,13168,8255,11452,1900,23134,4108,822,18370,26721,4563,9407,14853,1794,1537,10097,7576,2515,7935,1679,1425,2689,1388,3748,3897,15477,7595,2780,10358,4604,149
,,,,,,,,461,49505,2200,437,26833,1705,3482,9856,2316,3489,11382,4961,7428,9094,3387,5063,4043,3485,6081,2695,7555,1214,1746,1081,1912,5621,1721,1164,881,199,3925,15576,6196,17349,5322,12892,8207,11546,1910,24188,4279,819,18437,27174,4554,9373,14557,1765,1583,9588,7182,2384,7522,1653,1353,2595,1311,3539,3788,14948,7374,2738,9945,4527,141
,,,,,,,,462,50384,2239,460,28597,1790,3509,10289,2406,3624,12127,5150,7898,9500,3436,5091,4072,3557,6114,2728,7648,1246,1807,1118,1979,5820,1782,1204,912,206,4127,16286,6565,18053,5579,12993,8523,12090,2008,25509,4464,850,19208,28626,4640,9674,14642,1786,1643,9219,6898,2290,7225,1637,1301,2536,1259,3397,3751,14687,7244,2689,9723,4550,136
,,,,,,,,463,52237,2321,518,30978,1942,3649,10720,2530,3810,12895,5387,8413,10178,3556,5244,4200,3661,6299,2901,8114,1341,1923,1190,2106,6278,1923,1282,970,219,4418,17395,7026,19078,5947,13496,9018,12907,2150,27442,4776,889,19988,29681,4822,10062,14960,1845,1770,9049,6767,2247,7088,1651,1277,2528,1225,3303,3827,14702,7235,2703,9710,4681,133
,,,,,,,,464,53305,2369,550,34258,2123,3888,11289,2717,4096,13694,5704,8973,10998,3634,5382,4328,3833,6464,3207,8970,1472,2120,1312,2322,6979,2137,1413,1070,242,4772,19067,7673,20272,6390,14368,9561,13916,2322,30029,5185,941,21351,31580,4997,10462,15382,1885,1932,9086,6795,2256,7117,1703,1282,2594,1221,3291,4030,15232,7467,2781,9831,4786,134
,,,,,,,,465,56449,2508,567,37846,2284,4233,11968,2932,4428,14425,6046,9478,11673,3828,5590,4528,4049,6714,3600,10023,1587,2321,1437,2542,7655,2344,1547,1171,265,5127,20810,8359,21695,6868,15634,10215,15119,2495,32915,5621,997,22930,34190,5187,10954,16271,2000,2082,9384,7020,2330,7353,1792,1324,2721,1224,3297,4276,16168,7729,2862,10077,5080,138
,,,,,,,,466,60664,2696,596,41405,2399,4575,12735,3145,4751,15167,6422,9971,12305,4088,5867,4776,4310,7046,3926,10847,1690,2502,1548,2740,8271,2533,1668,1263,285,5482,22591,9064,23240,7361,16895,10917,16445,2668,35647,6076,1059,24719,37490,5479,11503,17355,2150,2205,9785,7334,2435,7681,1855,1381,2868,1223,3297,4589,17187,8009,2931,10957,5456,144
,,,,,,,,467,65481,2910,621,44466,2520,4868,13486,3316,5009,15840,6785,10401,12853,4388,6202,5069,4594,7449,4230,11631,1759,2658,1646,2912,8832,2705,1772,1342,303,5861,24465,9761,24831,7889,17970,11675,17798,2852,37875,6490,1119,26627,40900,5733,12130,18492,2318,2282,10482,7861,2610,8234,1940,1479,3049,1319,3557,4879,18243,8348,2986,11775,5879,155
,,,,,,,,468,70368,3127,653,46692,2652,5184,14237,3529,5338,16408,7246,10764,13352,4694,6552,5357,4842,7869,4540,12371,1808,2774,1717,3039,9232,2827,1849,1400,317,6156,26060,10332,26282,8337,19119,12349,19120,2996,39669,6843,1195,28311,43623,5973,12881,19613,2484,2428,11241,8431,2799,8831,2021,1587,3178,1435,3868,5103,19011,8600,3033,12705,6278,166
,,,,,,,,469,74927,3330,689,48048,2750,5524,14918,3687,5582,17019,7629,11157,13782,4978,6865,5625,5050,8245,4826,12939,1811,2850,1764,3121,9503,2910,1900,1438,325,6379,27337,10786,27517,8685,20365,12947,20076,3104,40866,7114,1259,29664,45196,6184,13480,20710,2640,2528,11915,8939,2967,9363,2070,1682,3307,1548,4174,5326,19595,8937,3134,13730,6644,176
,,,,,,,,470,79191,3519,723,48723,2820,5805,15428,3787,5736,17578,7950,11524,14174,5249,7190,5872,5259,8636,5012,13322,1815,2900,1795,3176,9695,2969,1933,1464,331,6561,28478,11072,28555,8970,21391,13480,20962,3193,41308,7272,1312,30653,45790,6342,14126,21679,2786,2594,12587,9450,3137,9898,2106,1777,3425,1635,4410,5514,19952,9223,3183,14675,6995,186
,,,,,,,,471,82444,3664,740,49053,2856,6032,15705,3837,5813,17906,8204,11718,14343,5454,7433,6071,5375,8927,5212,13671,1846,2923,1809,3202,9805,3003,1949,1475,334,6664,29283,11290,29298,9154,22220,13897,21449,3243,41051,7396,1354,31042,45669,6447,14612,22314,2897,2625,13107,9843,3268,10310,2140,1850,3511,1739,4690,5644,20290,9349,3179,15314,7266,194
,,,,,,,,472,84453,3753,763,49055,2881,6171,15910,3905,5919,18125,8414,11849,14534,5586,7609,6211,5451,9139,5354,13899,1871,3013,1865,3300,10154,3110,2008,1521,344,6799,29940,11398,29840,9329,22714,14255,21486,3309,40392,7482,1389,31221,45333,6579,14985,22780,2968,2659,13477,10124,3361,10604,2163,1902,3609,1851,4992,5765,20553,9586,3228,15965,7443,200
,,,,,,,,473,85476,3798,805,48367,2889,6178,15987,3931,5967,18206,8569,11915,14667,5652,7698,6282,5488,9245,5466,14074,1887,3032,1877,3321,10275,3147,2021,1530,346,6832,30314,11262,30116,9374,22714,14487,21459,3325,39424,7487,1415,31232,44625,6657,15288,22996,3008,2662,14001,10521,3493,11020,2182,1976,3703,1949,5257,5907,20819,9845,3290,16487,7556,207
,,,,,,,,474,85387,3795,837,46583,2861,6087,15853,3900,5929,18168,8587,11918,14669,5648,7698,6275,5427,9246,5525,14200,1900,2993,1852,3278,10225,3132,1995,1510,342,6826,30402,11266,29990,9365,22352,14546,21128,3322,37643,7314,1418,30771,43423,6593,15368,22929,3015,2642,14513,10911,3622,11429,2193,2048,3765,2040,5503,5948,20960,9980,3342,16838,7601,215
,,,,,,,,475,83849,3726,847,44849,2799,5973,15507,3797,5779,17821,8442,11759,14459,5552,7594,6190,5340,9121,5468,14122,1880,2927,1811,3205,10023,3070,1951,1477,334,6727,29729,11018,29216,9170,21923,14237,20277,3274,36048,7000,1394,29741,41794,6535,15228,22653,2968,2575,14872,11191,3715,11722,2176,2099,3825,2120,5721,5967,21101,9962,3348,17007,7492,221
,,,,,,,,476,80420,3574,810,42765,2711,5738,14930,3669,5575,17180,8156,11349,14014,5340,7365,5990,5148,8846,5283,13757,1848,2819,1745,3087,9646,2954,1879,1423,322,6459,28456,10572,28178,8800,21078,13726,19339,3143,34672,6740,1347,28426,40182,6427,14733,21955,2860,2504,15024,11316,3757,11853,2172,2121,3847,2167,5849,5917,21208,9830,3410,16764,7257,223
,,,,,,,,477,77140,3428,716,39693,2552,5494,14548,3544,5371,16941,7877,11111,13482,5137,7147,5825,5020,8584,5071,13357,1811,2773,1716,3037,9490,2907,1848,1399,316,6333,27853,10282,27203,8575,20195,13268,18755,3082,32266,6330,1301,27892,39021,6253,14114,21308,2746,2389,14791,11157,3704,11686,2133,2088,3810,2165,5848,5767,21083,9481,3376,16215,6979,220
,,,,,,,,478,74133,3294,652,36086,2374,5313,13892,3364,5091,16104,7525,10575,13059,4952,6953,5646,4813,8351,5005,13308,1793,2730,1690,2990,9333,2858,1820,1378,312,6136,26831,9937,26256,8314,19543,12964,17966,2986,29405,5831,1243,26391,36443,6119,13543,20672,2652,2201,14314,10801,3586,11313,2090,2020,3691,2102,5683,5523,20571,9211,3290,15674,6799,213
,,,,,,,,479,68867,3060,587,32551,2131,5092,12918,3088,4669,14814,6897,9712,11983,4618,6555,5301,4508,7873,4791,12720,1691,2567,1589,2811,8712,2668,1711,1295,293,5652,24586,9132,24328,7656,18748,12057,16427,2750,26922,5338,1139,24427,33509,5763,12475,19378,2473,1979,13722,10350,3436,10841,2052,1937,3583,2007,5430,5370,20144,9337,3236,15279,6385,204
,,,,,,,,480,63485,2821,522,29663,1934,4673,12033,2826,4268,13636,6277,8918,10939,4267,6092,4918,4180,7316,4345,11517,1538,2374,1469,2600,7979,2444,1583,1198,271,5169,22382,8348,22313,6997,17229,10997,14925,2515,24787,4958,1037,22440,30581,5337,11419,17988,2278,1776,13632,10282,3414,10770,1971,1924,3460,1970,5330,5023,19863,9244,3119,14428,5872,203
