HourIndex,TimestampUTC,Load_MW,WindOnshore_MW,WindOffshore_MW,SolarPV_MW,Hydro_MW,Biomass_MW,OtherRenewables_MW,NetImports_MW,SourceDataset,Notes
6870,2025-10-14 06:00:00,56176.72,7171.33,2517.13,12.05,1480.94,4133.0,107.32,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6871,2025-10-14 07:00:00,61101.5,7186.64,2699.21,90.24,1777.38,4433.54,106.73,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6872,2025-10-14 08:00:00,63304.0,6962.11,2996.03,2217.36,1735.18,4410.47,104.27,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6873,2025-10-14 09:00:00,63239.27,5955.86,2883.22,7093.62,1526.57,4170.06,99.73,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6874,2025-10-14 10:00:00,63651.04,4943.53,3086.05,12604.89,1425.02,3857.74,100.23,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6875,2025-10-14 11:00:00,63877.58,4752.02,2870.93,17740.72,1359.29,3658.73,100.31,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6876,2025-10-14 12:00:00,63129.43,4710.21,2649.46,20741.98,1372.96,3576.48,100.99,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6877,2025-10-14 13:00:00,61393.73,4634.3,2431.92,20771.54,1405.45,3577.01,103.42,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6878,2025-10-14 14:00:00,59371.84,4372.18,2019.11,19075.46,1410.62,3618.12,102.63,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6879,2025-10-14 15:00:00,58432.29,3962.01,1730.6,15562.62,1471.14,3745.12,102.23,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6880,2025-10-14 16:00:00,58042.62,3514.48,1663.32,9965.94,1401.93,4006.69,102.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6881,2025-10-14 17:00:00,59232.99,3170.37,1474.42,3541.1,1602.88,4445.11,104.08,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6882,2025-10-14 18:00:00,60854.03,2857.12,1257.69,245.19,1852.73,4732.34,104.83,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6883,2025-10-14 19:00:00,61303.79,2617.94,1025.3,101.85,1970.72,4754.75,105.74,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6884,2025-10-14 20:00:00,58504.88,2674.02,1021.72,32.49,1737.17,4642.37,105.4,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6885,2025-10-14 21:00:00,54989.17,2505.13,901.07,12.3,1523.72,4366.58,106.16,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6886,2025-10-14 22:00:00,51290.68,1963.44,816.65,11.14,1463.46,4129.45,106.99,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6887,2025-10-14 23:00:00,47656.42,1594.71,715.3,10.91,1470.33,3953.85,107.38,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6888,2025-10-15 00:00:00,45160.76,1235.74,535.73,11.07,1421.41,3797.12,107.69,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6889,2025-10-15 01:00:00,43481.9,1011.95,524.74,10.57,1436.42,3751.57,108.29,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6890,2025-10-15 02:00:00,42827.62,1001.59,617.55,9.29,1430.11,3715.63,107.44,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6891,2025-10-15 03:00:00,43279.68,1009.08,773.23,9.61,1379.33,3697.89,108.08,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6892,2025-10-15 04:00:00,44595.32,1206.66,1015.21,9.68,1437.61,3756.5,107.85,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6893,2025-10-15 05:00:00,48163.22,1293.42,1162.8,9.96,1474.66,3877.21,107.21,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6894,2025-10-15 06:00:00,55542.7,1363.38,1483.84,12.73,1576.27,4272.16,105.08,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6895,2025-10-15 07:00:00,60767.59,1575.05,1647.32,78.04,1725.18,4547.94,103.86,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6896,2025-10-15 08:00:00,63206.75,1704.56,1673.46,1889.83,1629.19,4438.05,102.78,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6897,2025-10-15 09:00:00,63725.02,1531.74,1660.15,6469.15,1537.1,4278.6,103.88,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6898,2025-10-15 10:00:00,64467.37,1371.02,1777.81,11846.5,1510.14,3925.8,101.55,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6899,2025-10-15 11:00:00,65083.51,1622.05,1689.55,15981.01,1544.25,3711.01,100.06,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6900,2025-10-15 12:00:00,64000.9,1916.69,2045.17,17457.51,1556.42,3536.83,103.62,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6901,2025-10-15 13:00:00,62519.91,2343.07,2028.08,16376.91,1643.06,3567.72,106.85,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6902,2025-10-15 14:00:00,61062.72,2910.07,2419.21,13895.16,1623.31,3658.52,107.94,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6903,2025-10-15 15:00:00,60475.61,3298.9,2660.14,10510.95,1637.2,3792.52,108.57,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6904,2025-10-15 16:00:00,60278.2,3616.31,3003.42,6535.59,1681.68,4067.24,107.49,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6905,2025-10-15 17:00:00,61571.96,3883.37,3315.14,2392.88,1544.61,4451.44,107.69,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6906,2025-10-15 18:00:00,63010.28,4296.58,3872.63,170.0,1750.3,4701.51,107.68,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6907,2025-10-15 19:00:00,63354.95,4670.69,3979.94,44.84,1810.66,4689.32,108.31,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6908,2025-10-15 20:00:00,60395.36,5082.8,4140.26,28.07,1583.23,4547.75,109.39,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6909,2025-10-15 21:00:00,57340.55,5640.48,4556.5,24.22,1406.48,4304.73,110.83,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6910,2025-10-15 22:00:00,53425.95,6121.48,4067.09,14.07,1362.98,4046.85,110.82,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6911,2025-10-15 23:00:00,50156.48,6833.36,4573.85,10.35,1324.22,3877.84,111.79,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6912,2025-10-16 00:00:00,47069.42,7248.19,5120.81,10.54,1280.13,3742.74,103.21,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6913,2025-10-16 01:00:00,45657.56,7427.65,5733.8,10.24,1271.3,3691.82,101.8,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6914,2025-10-16 02:00:00,44127.91,7063.01,5000.83,10.14,1316.05,3675.54,101.67,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6915,2025-10-16 03:00:00,44154.58,7146.54,4701.04,10.39,1274.3,3674.41,101.81,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6916,2025-10-16 04:00:00,45658.26,7254.56,5081.45,10.34,1306.18,3711.96,102.35,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6917,2025-10-16 05:00:00,49954.73,7534.22,5281.26,11.6,1414.6,3808.92,102.14,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6918,2025-10-16 06:00:00,57337.57,7760.0,5609.87,27.14,1452.24,4215.48,100.33,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6919,2025-10-16 07:00:00,62649.05,8010.14,5443.97,51.07,1487.56,4465.98,99.93,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6920,2025-10-16 08:00:00,64757.95,8247.66,4643.85,1576.25,1398.8,4461.14,99.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6921,2025-10-16 09:00:00,65148.58,8272.43,4099.06,5517.58,1360.45,4288.48,102.97,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6922,2025-10-16 10:00:00,65446.73,7722.9,3755.05,10052.57,1380.66,4021.76,102.46,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6923,2025-10-16 11:00:00,65361.6,7085.34,4231.29,14295.63,1419.52,3829.28,101.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6924,2025-10-16 12:00:00,64558.63,6982.18,4668.66,16744.77,1407.29,3694.8,103.24,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6925,2025-10-16 13:00:00,63943.69,7454.84,4681.66,16485.76,1500.2,3632.85,110.42,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6926,2025-10-16 14:00:00,62368.14,8254.12,3863.1,14335.55,1537.42,3672.0,110.33,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6927,2025-10-16 15:00:00,61845.55,9378.41,4389.45,11084.76,1417.63,3763.08,112.28,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6928,2025-10-16 16:00:00,60757.12,8939.37,4358.65,6573.87,1480.85,4052.92,113.7,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6929,2025-10-16 17:00:00,61863.52,7845.35,4688.57,2075.4,1400.78,4521.26,113.76,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6930,2025-10-16 18:00:00,63410.62,8072.41,5062.79,140.59,1511.11,4748.46,114.24,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6931,2025-10-16 19:00:00,63581.2,8350.64,5775.15,55.83,1405.15,4734.85,113.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6932,2025-10-16 20:00:00,60973.1,9209.19,5846.34,19.62,1393.29,4589.03,113.51,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6933,2025-10-16 21:00:00,57527.75,9423.62,5024.99,18.85,1554.62,4341.21,114.26,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6934,2025-10-16 22:00:00,53911.16,9141.24,4797.08,12.06,1307.45,4099.03,115.26,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6935,2025-10-16 23:00:00,50416.95,9065.38,5121.35,11.15,1262.02,3902.47,114.13,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6936,2025-10-17 00:00:00,47710.42,8689.49,5357.49,11.33,1215.83,3777.36,113.13,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6937,2025-10-17 01:00:00,45781.82,8298.2,5230.42,11.39,1195.75,3733.92,112.7,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6938,2025-10-17 02:00:00,44615.5,8038.41,5052.08,11.24,1203.4,3707.38,112.61,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6939,2025-10-17 03:00:00,44408.11,8271.7,4459.37,10.05,1217.75,3692.36,112.72,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6940,2025-10-17 04:00:00,45357.72,8570.83,4245.66,10.11,1241.45,3727.74,113.24,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6941,2025-10-17 05:00:00,48985.91,8487.11,3848.31,10.44,1358.75,3832.57,113.27,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6942,2025-10-17 06:00:00,56411.3,8587.99,3734.56,12.89,1433.44,4228.69,110.72,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6943,2025-10-17 07:00:00,61820.03,8755.5,3487.74,47.32,1534.24,4514.58,109.66,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6944,2025-10-17 08:00:00,64197.21,8171.45,3601.46,1602.18,1594.8,4515.39,107.48,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6945,2025-10-17 09:00:00,64216.6,7032.21,3170.39,5867.07,1545.18,4412.48,107.42,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6946,2025-10-17 10:00:00,64973.52,7061.98,3190.8,11044.88,1441.28,4121.97,108.77,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6947,2025-10-17 11:00:00,65444.68,8281.44,3120.87,15025.57,1256.31,3917.98,109.56,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6948,2025-10-17 12:00:00,64452.05,9315.85,2891.91,16321.28,1143.49,3730.52,109.92,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6949,2025-10-17 13:00:00,62516.83,10857.11,2722.58,14917.09,1157.36,3673.55,112.05,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6950,2025-10-17 14:00:00,61125.17,11533.77,3049.9,12454.96,1252.58,3668.51,113.09,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6951,2025-10-17 15:00:00,60248.75,12030.29,3204.67,9142.57,1372.34,3782.41,112.7,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6952,2025-10-17 16:00:00,60320.69,11812.26,3731.21,5131.54,1362.18,4096.27,113.19,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6953,2025-10-17 17:00:00,61040.65,10765.98,4204.31,1618.14,1378.99,4491.08,112.69,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6954,2025-10-17 18:00:00,62228.2,10436.4,4514.9,118.62,1414.64,4701.63,113.48,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6955,2025-10-17 19:00:00,62127.7,11064.39,4620.23,46.14,1417.14,4709.01,114.92,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6956,2025-10-17 20:00:00,59662.38,11618.67,4386.69,20.08,1358.94,4546.72,115.92,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6957,2025-10-17 21:00:00,56682.85,11687.03,4177.22,13.8,1294.98,4284.24,116.2,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6958,2025-10-17 22:00:00,52741.65,11367.88,3676.67,12.08,1193.93,4112.09,116.85,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6959,2025-10-17 23:00:00,49096.03,11123.28,2983.41,10.65,1151.79,3983.4,117.27,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6960,2025-10-18 00:00:00,46005.94,10614.41,2623.88,9.77,1203.17,3911.9,117.24,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6961,2025-10-18 01:00:00,43853.9,9944.25,2397.04,9.63,1177.82,3877.84,117.2,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6962,2025-10-18 02:00:00,42368.34,9249.34,1966.79,9.97,1154.08,3820.99,117.4,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6963,2025-10-18 03:00:00,42191.02,8946.7,1886.86,9.78,1154.71,3801.41,116.08,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6964,2025-10-18 04:00:00,42778.5,8595.37,1651.49,10.1,1157.5,3842.05,115.51,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6965,2025-10-18 05:00:00,43556.59,8022.42,1585.46,10.25,1149.17,3921.28,115.59,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6966,2025-10-18 06:00:00,45822.81,7401.46,1616.12,12.33,1163.86,4168.71,114.99,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6967,2025-10-18 07:00:00,48549.03,6743.67,1523.67,63.55,1199.53,4416.1,114.06,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6968,2025-10-18 08:00:00,51369.8,5827.02,1448.32,2944.88,1260.08,4428.79,115.44,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6969,2025-10-18 09:00:00,53222.96,4179.25,1438.9,11484.87,1216.04,4265.08,114.03,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6970,2025-10-18 10:00:00,54038.46,2813.25,1220.75,21736.69,1185.74,3932.93,112.45,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6971,2025-10-18 11:00:00,54288.03,2691.43,1100.97,29728.58,1188.39,3773.7,113.37,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6972,2025-10-18 12:00:00,53075.82,2626.12,1049.85,32773.28,1169.11,3692.43,114.36,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6973,2025-10-18 13:00:00,50297.21,2246.34,807.84,32607.67,1145.18,3677.92,113.85,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6974,2025-10-18 14:00:00,48551.89,1935.91,698.77,30158.79,1199.93,3672.91,113.65,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6975,2025-10-18 15:00:00,47355.84,1715.11,631.18,24493.22,1208.29,3773.13,113.72,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6976,2025-10-18 16:00:00,48181.43,1642.6,652.8,15317.69,1187.34,4087.87,115.03,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6977,2025-10-18 17:00:00,50055.05,2002.95,878.95,4377.94,1213.47,4503.96,115.56,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6978,2025-10-18 18:00:00,52632.62,4056.84,1199.11,157.66,1194.16,4687.92,116.14,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6979,2025-10-18 19:00:00,52623.09,7463.06,1533.01,60.75,1176.46,4699.59,116.65,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6980,2025-10-18 20:00:00,49675.94,9709.3,1888.26,31.83,1134.75,4563.77,117.29,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6981,2025-10-18 21:00:00,47426.04,11247.89,2409.19,25.77,1122.97,4378.36,117.71,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6982,2025-10-18 22:00:00,45264.88,12202.59,2693.14,25.36,1113.39,4183.25,118.17,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6983,2025-10-18 23:00:00,42697.49,13121.57,3013.51,25.52,1090.73,4060.03,119.11,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6984,2025-10-19 00:00:00,40378.81,13801.78,3296.39,13.94,1089.71,3973.0,119.42,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6985,2025-10-19 01:00:00,38724.08,14699.86,3367.16,12.56,1082.88,3925.22,120.14,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6986,2025-10-19 02:00:00,38007.03,14846.2,3403.03,11.95,1071.28,3869.15,120.05,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6987,2025-10-19 03:00:00,37665.69,14850.5,3388.57,12.3,1042.02,3832.77,119.97,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6988,2025-10-19 04:00:00,38087.2,14752.47,3168.23,11.91,1080.69,3856.84,119.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6989,2025-10-19 05:00:00,38600.5,14924.16,3197.03,13.41,1081.52,3947.33,118.61,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6990,2025-10-19 06:00:00,39463.65,15706.86,3283.97,12.98,1084.11,4125.33,116.64,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6991,2025-10-19 07:00:00,41451.98,16676.45,3096.08,89.48,1119.16,4249.15,115.64,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6992,2025-10-19 08:00:00,44280.66,17586.95,3188.58,2563.51,1075.31,4258.71,114.76,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6993,2025-10-19 09:00:00,47626.65,17040.95,3356.52,9077.07,1115.48,4106.64,114.89,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6994,2025-10-19 10:00:00,49700.04,14878.45,3660.09,17126.72,1150.78,3907.48,115.27,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6995,2025-10-19 11:00:00,51420.2,12903.42,3770.29,24364.49,1162.03,3795.71,116.26,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6996,2025-10-19 12:00:00,51131.0,11697.66,3144.06,27919.87,1183.43,3644.9,117.27,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6997,2025-10-19 13:00:00,48691.55,10435.41,3241.92,27839.94,1131.36,3633.52,116.4,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6998,2025-10-19 14:00:00,46662.36,11560.92,3472.97,24421.12,1098.43,3645.68,115.53,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6999,2025-10-19 15:00:00,46412.75,13863.77,4596.77,18411.83,1051.3,3719.2,115.62,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
7000,2025-10-19 16:00:00,47301.31,14985.4,4761.11,9648.65,1070.27,4007.56,115.19,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
7001,2025-10-19 17:00:00,49699.96,16901.76,5385.58,2325.54,1109.24,4355.22,115.45,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
7002,2025-10-19 18:00:00,54084.99,21868.13,6283.38,72.15,1149.56,4496.74,115.89,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
