HourIndex,TimestampUTC,Load_50Hertz_MW,Load_Amprion_MW,Load_TenneT_MW,Load_TransnetBW_MW,Share_50Hertz,Share_Amprion,Share_TenneT,Share_TransnetBW,SourceDataset,Notes
2296,2025-04-06 16:00:00,9384.8,16277.0,12454.62,4612.75,0.21963450261261802,0.38093414873258713,0.2914781635121862,0.10795318514260867,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2297,2025-04-06 17:00:00,10906.03,17031.5,13213.13,4948.5,0.23657762961407544,0.3694535865729441,0.2866240946689701,0.10734468914401044,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2298,2025-04-06 18:00:00,11412.11,17742.5,13868.66,5328.5,0.23602259027952854,0.36694623588753833,0.2868283829113184,0.11020279092161465,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2299,2025-04-06 19:00:00,11388.86,18320.0,14546.81,5527.5,0.2287692808633922,0.36799585080660796,0.29220336913057166,0.11103149919942824,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2300,2025-04-06 20:00:00,11426.5,18404.25,14907.69,5733.5,0.22639312061315653,0.36464320570994496,0.29536590033987203,0.11359777333702648,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2301,2025-04-06 21:00:00,11123.38,17930.5,14524.81,5789.75,0.22531358090310327,0.3631976218004863,0.2942124563790146,0.11727634091739582,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2302,2025-04-06 22:00:00,10661.74,17409.5,14159.12,5708.5,0.22240286898770642,0.36316049234378955,0.2953578787647433,0.11907875990376075,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2303,2025-04-06 23:00:00,10237.73,16324.75,13246.69,5481.25,0.22604625878938636,0.3604459839409747,0.29248326688072224,0.12102449038891669,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2304,2025-04-07 00:00:00,9927.19,15160.75,12648.88,5167.75,0.23137838230286426,0.353359793607068,0.29481428202170534,0.12044754206836242,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2305,2025-04-07 01:00:00,9821.66,14419.0,12554.61,4984.0,0.23508452876270933,0.3451233111540723,0.3004985486821574,0.11929361140106085,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2306,2025-04-07 02:00:00,9909.69,14296.25,12468.83,4938.0,0.23814059962843137,0.3435543944803482,0.29963950969858527,0.11866549619263508,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2307,2025-04-07 03:00:00,10012.43,14672.25,12565.82,5129.75,0.23625226373133712,0.34620489496876494,0.2965017903386601,0.12104105096123784,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2308,2025-04-07 04:00:00,10249.93,15247.75,12804.34,5454.5,0.23424920446141512,0.3484680683015925,0.29262701878485764,0.12465570845213467,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2309,2025-04-07 05:00:00,11103.2,17099.25,14282.93,5955.75,0.22921017738438387,0.3529903204157293,0.29485129682152333,0.12294820537836337,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2310,2025-04-07 06:00:00,12363.16,20126.75,16782.1,7096.0,0.21932936784534351,0.35705979331184484,0.2977238330748238,0.12588700576798792,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2311,2025-04-07 07:00:00,13064.34,21391.0,18118.52,7835.5,0.21626350618513424,0.3541007552472001,0.2999290176224347,0.129706720945231,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2312,2025-04-07 08:00:00,13511.41,22551.25,18785.54,8063.75,0.2147669878298161,0.3584573360069112,0.29860050435569074,0.12817517180758187,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2313,2025-04-07 09:00:00,13594.45,22520.25,18860.57,7959.5,0.21600857522797018,0.3578347867164685,0.2996844192804709,0.12647221877509046,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2314,2025-04-07 10:00:00,13590.41,21739.0,18682.55,7772.5,0.2199648584773582,0.3518522295088441,0.30238267033490296,0.12580024167889464,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2315,2025-04-07 11:00:00,13727.57,21741.25,18283.87,7525.25,0.22402140150272673,0.35479733816117187,0.2983760550697363,0.12280520526636501,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2316,2025-04-07 12:00:00,13346.0,21136.25,17447.36,7218.5,0.22563696456235033,0.3573444696711357,0.29497747265297236,0.12204109311354158,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2317,2025-04-07 13:00:00,12458.88,20728.25,16917.63,7058.0,0.21795448645236865,0.36261807512443417,0.2959554437189527,0.12347199470424453,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2318,2025-04-07 14:00:00,12084.68,20235.75,16303.64,6815.0,0.2179812900901837,0.36500882861130246,0.29408213377316755,0.1229277475253463,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2319,2025-04-07 15:00:00,12167.94,19953.25,16040.57,6674.75,0.22189486530050873,0.36386797773964824,0.2925162451075023,0.12172091185234071,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2320,2025-04-07 16:00:00,12093.92,19793.25,15902.21,6590.0,0.2223990049169373,0.3639844735265463,0.2924308809699559,0.12118564058656058,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2321,2025-04-07 17:00:00,12281.66,20008.75,16323.53,6773.5,0.2217408856592758,0.36125067343787687,0.2947153722937908,0.12229306860905649,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
2322,2025-04-07 18:00:00,12331.81,21478.5,17016.27,7013.0,0.21320711526605135,0.3713460574921187,0.2941976757092635,0.12124915153256645,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
